image,method,domain,class,hit
2011_004516.jpg,Grad-CAM++,Object Detection,person,0
2011_004518.jpg,Grad-CAM++,Object Detection,person,1
2011_004519.jpg,Grad-CAM++,Object Detection,person,1
2011_004521.jpg,Grad-CAM++,Object Detection,horse,1
2011_004522.jpg,Grad-CAM++,Object Detection,person,1
2011_004523.jpg,Grad-CAM++,Object Detection,horse,0
2011_004525.jpg,Grad-CAM++,Object Detection,horse,1
2011_004530.jpg,Grad-CAM++,Object Detection,person,0
2011_004532.jpg,Grad-CAM++,Object Detection,person,1
2011_004535.jpg,Grad-CAM++,Object Detection,person,1
2011_004538.jpg,Grad-CAM++,Object Detection,person,0
2011_004539.jpg,Grad-CAM++,Object Detection,person,1
2011_004541.jpg,Grad-CAM++,Object Detection,person,1
2011_004542.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004543.jpg,Grad-CAM++,Object Detection,person,0
2011_004544.jpg,Grad-CAM++,Object Detection,person,0
2011_004549.jpg,Grad-CAM++,Object Detection,person,1
2011_004550.jpg,Grad-CAM++,Object Detection,person,0
2011_004551.jpg,Grad-CAM++,Object Detection,person,0
2011_004552.jpg,Grad-CAM++,Object Detection,person,1
2011_004559.jpg,Grad-CAM++,Object Detection,person,0
2011_004561.jpg,Grad-CAM++,Object Detection,person,1
2011_004562.jpg,Grad-CAM++,Object Detection,person,0
2011_004563.jpg,Grad-CAM++,Object Detection,person,1
2011_004564.jpg,Grad-CAM++,Object Detection,person,1
2011_004565.jpg,Grad-CAM++,Object Detection,person,0
2011_004566.jpg,Grad-CAM++,Object Detection,person,0
2011_004567.jpg,Grad-CAM++,Object Detection,horse,1
2011_004575.jpg,Grad-CAM++,Object Detection,person,1
2011_004576.jpg,Grad-CAM++,Object Detection,person,0
2011_004577.jpg,Grad-CAM++,Object Detection,person,0
2011_004578.jpg,Grad-CAM++,Object Detection,person,1
2011_004579.jpg,Grad-CAM++,Object Detection,person,1
2011_004582.jpg,Grad-CAM++,Object Detection,refrigerator,0
2011_004583.jpg,Grad-CAM++,Object Detection,person,0
2011_004585.jpg,Grad-CAM++,Object Detection,person,0
2011_004587.jpg,Grad-CAM++,Object Detection,horse,1
2011_004588.jpg,Grad-CAM++,Object Detection,person,0
2011_004591.jpg,Grad-CAM++,Object Detection,person,0
2011_004593.jpg,Grad-CAM++,Object Detection,chair,1
2011_004594.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_004595.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004597.jpg,Grad-CAM++,Object Detection,person,0
2011_004598.jpg,Grad-CAM++,Object Detection,person,0
2011_004599.jpg,Grad-CAM++,Object Detection,person,1
2011_004600.jpg,Grad-CAM++,Object Detection,person,0
2011_004601.jpg,Grad-CAM++,Object Detection,person,1
2011_004603.jpg,Grad-CAM++,Object Detection,person,0
2011_004604.jpg,Grad-CAM++,Object Detection,person,0
2011_004608.jpg,Grad-CAM++,Object Detection,person,1
2011_004609.jpg,Grad-CAM++,Object Detection,person,1
2011_004610.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004612.jpg,Grad-CAM++,Object Detection,person,1
2011_004613.jpg,Grad-CAM++,Object Detection,person,0
2011_004614.jpg,Grad-CAM++,Object Detection,person,0
2011_004615.jpg,Grad-CAM++,Object Detection,person,0
2011_004616.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_004621.jpg,Grad-CAM++,Object Detection,person,0
2011_004622.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004623.jpg,Grad-CAM++,Object Detection,person,0
2011_004628.jpg,Grad-CAM++,Object Detection,person,1
2011_004629.jpg,Grad-CAM++,Object Detection,person,1
2011_004633.jpg,Grad-CAM++,Object Detection,person,1
2011_004634.jpg,Grad-CAM++,Object Detection,horse,1
2011_004637.jpg,Grad-CAM++,Object Detection,person,0
2011_004639.jpg,Grad-CAM++,Object Detection,person,1
2011_004641.jpg,Grad-CAM++,Object Detection,person,0
2011_004642.jpg,Grad-CAM++,Object Detection,person,1
2011_004643.jpg,Grad-CAM++,Object Detection,person,1
2011_004644.jpg,Grad-CAM++,Object Detection,horse,1
2011_004648.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_004649.jpg,Grad-CAM++,Object Detection,person,1
2011_004650.jpg,Grad-CAM++,Object Detection,person,0
2011_004658.jpg,Grad-CAM++,Object Detection,person,0
2011_004659.jpg,Grad-CAM++,Object Detection,person,1
2011_004661.jpg,Grad-CAM++,Object Detection,person,1
2011_004663.jpg,Grad-CAM++,Object Detection,horse,0
2011_004664.jpg,Grad-CAM++,Object Detection,person,0
2011_004665.jpg,Grad-CAM++,Object Detection,person,0
2011_004666.jpg,Grad-CAM++,Object Detection,person,0
2011_004668.jpg,Grad-CAM++,Object Detection,person,0
2011_004669.jpg,Grad-CAM++,Object Detection,person,1
2011_004670.jpg,Grad-CAM++,Object Detection,person,1
2011_004675.jpg,Grad-CAM++,Object Detection,person,0
2011_004678.jpg,Grad-CAM++,Object Detection,person,0
2011_004680.jpg,Grad-CAM++,Object Detection,person,0
2011_004681.jpg,Grad-CAM++,Object Detection,person,1
2011_004683.jpg,Grad-CAM++,Object Detection,person,0
2011_004690.jpg,Grad-CAM++,Object Detection,dog,1
2011_004691.jpg,Grad-CAM++,Object Detection,person,0
2011_004692.jpg,Grad-CAM++,Object Detection,person,0
2011_004695.jpg,Grad-CAM++,Object Detection,person,1
2011_004696.jpg,Grad-CAM++,Object Detection,person,0
2011_004698.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_004699.jpg,Grad-CAM++,Object Detection,person,1
2011_004700.jpg,Grad-CAM++,Object Detection,person,0
2011_004701.jpg,Grad-CAM++,Object Detection,person,0
2011_004703.jpg,Grad-CAM++,Object Detection,horse,1
2011_004704.jpg,Grad-CAM++,Object Detection,person,1
2011_004706.jpg,Grad-CAM++,Object Detection,person,1
2011_004707.jpg,Grad-CAM++,Object Detection,chair,0
2011_004710.jpg,Grad-CAM++,Object Detection,person,0
2011_004712.jpg,Grad-CAM++,Object Detection,person,0
2011_004713.jpg,Grad-CAM++,Object Detection,person,1
2011_004714.jpg,Grad-CAM++,Object Detection,person,1
2011_004715.jpg,Grad-CAM++,Object Detection,person,0
2011_004716.jpg,Grad-CAM++,Object Detection,cell phone,0
2011_004719.jpg,Grad-CAM++,Object Detection,person,0
2011_004721.jpg,Grad-CAM++,Object Detection,person,0
2011_004722.jpg,Grad-CAM++,Object Detection,cup,0
2011_004723.jpg,Grad-CAM++,Object Detection,horse,0
2011_004729.jpg,Grad-CAM++,Object Detection,person,1
2011_004734.jpg,Grad-CAM++,Object Detection,bench,0
2011_004738.jpg,Grad-CAM++,Object Detection,person,1
2011_004739.jpg,Grad-CAM++,Object Detection,person,0
2011_004743.jpg,Grad-CAM++,Object Detection,person,0
2011_004744.jpg,Grad-CAM++,Object Detection,horse,0
2011_004748.jpg,Grad-CAM++,Object Detection,person,0
2011_004749.jpg,Grad-CAM++,Object Detection,person,1
2011_004750.jpg,Grad-CAM++,Object Detection,person,0
2011_004753.jpg,Grad-CAM++,Object Detection,car,0
2011_004756.jpg,Grad-CAM++,Object Detection,person,0
2011_004760.jpg,Grad-CAM++,Object Detection,person,0
2011_004762.jpg,Grad-CAM++,Object Detection,person,1
2011_004763.jpg,Grad-CAM++,Object Detection,person,0
2011_004767.jpg,Grad-CAM++,Object Detection,person,0
2011_004770.jpg,Grad-CAM++,Object Detection,person,1
2011_004781.jpg,Grad-CAM++,Object Detection,person,1
2011_004783.jpg,Grad-CAM++,Object Detection,person,0
2011_004784.jpg,Grad-CAM++,Object Detection,person,0
2011_004787.jpg,Grad-CAM++,Object Detection,person,1
2011_004788.jpg,Grad-CAM++,Object Detection,person,1
2011_004789.jpg,Grad-CAM++,Object Detection,chair,0
2011_004791.jpg,Grad-CAM++,Object Detection,person,0
2011_004793.jpg,Grad-CAM++,Object Detection,person,1
2011_004794.jpg,Grad-CAM++,Object Detection,person,1
2011_004795.jpg,Grad-CAM++,Object Detection,person,1
2011_004798.jpg,Grad-CAM++,Object Detection,person,0
2011_004803.jpg,Grad-CAM++,Object Detection,person,1
2011_004805.jpg,Grad-CAM++,Object Detection,person,1
2011_004806.jpg,Grad-CAM++,Object Detection,person,0
2011_004807.jpg,Grad-CAM++,Object Detection,person,0
2011_004808.jpg,Grad-CAM++,Object Detection,person,0
2011_004811.jpg,Grad-CAM++,Object Detection,person,1
2011_004812.jpg,Grad-CAM++,Object Detection,person,1
2011_004813.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004814.jpg,Grad-CAM++,Object Detection,person,1
2011_004815.jpg,Grad-CAM++,Object Detection,person,0
2011_004817.jpg,Grad-CAM++,Object Detection,person,0
2011_004818.jpg,Grad-CAM++,Object Detection,person,1
2011_004819.jpg,Grad-CAM++,Object Detection,person,0
2011_004820.jpg,Grad-CAM++,Object Detection,person,1
2011_004825.jpg,Grad-CAM++,Object Detection,person,0
2011_004826.jpg,Grad-CAM++,Object Detection,person,0
2011_004827.jpg,Grad-CAM++,Object Detection,person,0
2011_004828.jpg,Grad-CAM++,Object Detection,person,0
2011_004831.jpg,Grad-CAM++,Object Detection,sports ball,0
2011_004832.jpg,Grad-CAM++,Object Detection,person,0
2011_004833.jpg,Grad-CAM++,Object Detection,horse,1
2011_004835.jpg,Grad-CAM++,Object Detection,car,0
2011_004837.jpg,Grad-CAM++,Object Detection,person,0
2011_004841.jpg,Grad-CAM++,Object Detection,person,0
2011_004842.jpg,Grad-CAM++,Object Detection,person,0
2011_004843.jpg,Grad-CAM++,Object Detection,person,1
2011_004845.jpg,Grad-CAM++,Object Detection,horse,0
2011_004846.jpg,Grad-CAM++,Object Detection,person,1
2011_004848.jpg,Grad-CAM++,Object Detection,person,1
2011_004849.jpg,Grad-CAM++,Object Detection,horse,1
2011_004851.jpg,Grad-CAM++,Object Detection,person,1
2011_004852.jpg,Grad-CAM++,Object Detection,chair,0
2011_004853.jpg,Grad-CAM++,Object Detection,person,0
2011_004855.jpg,Grad-CAM++,Object Detection,person,1
2011_004859.jpg,Grad-CAM++,Object Detection,person,1
2011_004860.jpg,Grad-CAM++,Object Detection,person,0
2011_004863.jpg,Grad-CAM++,Object Detection,person,1
2011_004865.jpg,Grad-CAM++,Object Detection,person,1
2011_004867.jpg,Grad-CAM++,Object Detection,person,0
2011_004875.jpg,Grad-CAM++,Object Detection,motorcycle,0
2011_004876.jpg,Grad-CAM++,Object Detection,person,1
2011_004879.jpg,Grad-CAM++,Object Detection,person,0
2011_004880.jpg,Grad-CAM++,Object Detection,person,0
2011_004883.jpg,Grad-CAM++,Object Detection,person,0
2011_004884.jpg,Grad-CAM++,Object Detection,horse,1
2011_004885.jpg,Grad-CAM++,Object Detection,person,1
2011_004886.jpg,Grad-CAM++,Object Detection,horse,0
2011_004887.jpg,Grad-CAM++,Object Detection,person,1
2011_004895.jpg,Grad-CAM++,Object Detection,person,1
2011_004897.jpg,Grad-CAM++,Object Detection,person,1
2011_004899.jpg,Grad-CAM++,Object Detection,person,0
2011_004901.jpg,Grad-CAM++,Object Detection,person,0
2011_004902.jpg,Grad-CAM++,Object Detection,person,0
2011_004910.jpg,Grad-CAM++,Object Detection,person,0
2011_004913.jpg,Grad-CAM++,Object Detection,person,0
2011_004914.jpg,Grad-CAM++,Object Detection,person,0
2011_004917.jpg,Grad-CAM++,Object Detection,person,1
2011_004919.jpg,Grad-CAM++,Object Detection,person,1
2011_004921.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_004923.jpg,Grad-CAM++,Object Detection,person,0
2011_004924.jpg,Grad-CAM++,Object Detection,person,0
2011_004925.jpg,Grad-CAM++,Object Detection,chair,1
2011_004926.jpg,Grad-CAM++,Object Detection,person,0
2011_004930.jpg,Grad-CAM++,Object Detection,person,0
2011_004931.jpg,Grad-CAM++,Object Detection,person,0
2011_004932.jpg,Grad-CAM++,Object Detection,person,0
2011_004933.jpg,Grad-CAM++,Object Detection,horse,1
2011_004937.jpg,Grad-CAM++,Object Detection,person,1
2011_004939.jpg,Grad-CAM++,Object Detection,person,1
2011_004940.jpg,Grad-CAM++,Object Detection,cell phone,0
2011_004941.jpg,Grad-CAM++,Object Detection,bicycle,1
2011_004942.jpg,Grad-CAM++,Object Detection,mouse,0
2011_004943.jpg,Grad-CAM++,Object Detection,person,0
2011_004944.jpg,Grad-CAM++,Object Detection,person,0
2011_004945.jpg,Grad-CAM++,Object Detection,person,0
2011_004947.jpg,Grad-CAM++,Object Detection,person,0
2011_004948.jpg,Grad-CAM++,Object Detection,person,1
2011_004951.jpg,Grad-CAM++,Object Detection,person,0
2011_004952.jpg,Grad-CAM++,Object Detection,person,0
2011_004954.jpg,Grad-CAM++,Object Detection,horse,0
2011_004955.jpg,Grad-CAM++,Object Detection,person,0
2011_004958.jpg,Grad-CAM++,Object Detection,person,1
2011_004959.jpg,Grad-CAM++,Object Detection,person,0
2011_004965.jpg,Grad-CAM++,Object Detection,person,0
2011_004968.jpg,Grad-CAM++,Object Detection,person,0
2011_004970.jpg,Grad-CAM++,Object Detection,tv,0
2011_004974.jpg,Grad-CAM++,Object Detection,person,0
2011_004975.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004977.jpg,Grad-CAM++,Object Detection,person,1
2011_004988.jpg,Grad-CAM++,Object Detection,person,1
2011_004993.jpg,Grad-CAM++,Object Detection,person,1
2011_004995.jpg,Grad-CAM++,Object Detection,person,1
2011_004996.jpg,Grad-CAM++,Object Detection,laptop,0
2011_004997.jpg,Grad-CAM++,Object Detection,person,1
2011_004999.jpg,Grad-CAM++,Object Detection,person,1
2011_005002.jpg,Grad-CAM++,Object Detection,person,0
2011_005004.jpg,Grad-CAM++,Object Detection,person,1
2011_005005.jpg,Grad-CAM++,Object Detection,laptop,0
2011_005007.jpg,Grad-CAM++,Object Detection,person,0
2011_005008.jpg,Grad-CAM++,Object Detection,person,0
2011_005009.jpg,Grad-CAM++,Object Detection,person,0
2011_005014.jpg,Grad-CAM++,Object Detection,person,1
2011_005015.jpg,Grad-CAM++,Object Detection,person,0
2011_005018.jpg,Grad-CAM++,Object Detection,person,1
2011_005019.jpg,Grad-CAM++,Object Detection,horse,0
2011_005020.jpg,Grad-CAM++,Object Detection,person,1
2011_005021.jpg,Grad-CAM++,Object Detection,person,1
2011_005022.jpg,Grad-CAM++,Object Detection,person,0
2011_005024.jpg,Grad-CAM++,Object Detection,horse,0
2011_005025.jpg,Grad-CAM++,Object Detection,person,0
2011_005029.jpg,Grad-CAM++,Object Detection,person,0
2011_005032.jpg,Grad-CAM++,Object Detection,person,1
2011_005037.jpg,Grad-CAM++,Object Detection,person,1
2011_005038.jpg,Grad-CAM++,Object Detection,person,1
2011_005040.jpg,Grad-CAM++,Object Detection,person,0
2011_005041.jpg,Grad-CAM++,Object Detection,person,0
2011_005042.jpg,Grad-CAM++,Object Detection,person,1
2011_005044.jpg,Grad-CAM++,Object Detection,person,1
2011_005045.jpg,Grad-CAM++,Object Detection,person,1
2011_005047.jpg,Grad-CAM++,Object Detection,person,0
2011_005048.jpg,Grad-CAM++,Object Detection,person,0
2011_005050.jpg,Grad-CAM++,Object Detection,person,0
2011_005052.jpg,Grad-CAM++,Object Detection,person,0
2011_005054.jpg,Grad-CAM++,Object Detection,person,1
2011_005055.jpg,Grad-CAM++,Object Detection,person,1
2011_005057.jpg,Grad-CAM++,Object Detection,person,0
2011_005062.jpg,Grad-CAM++,Object Detection,person,1
2011_005064.jpg,Grad-CAM++,Object Detection,person,1
2011_005065.jpg,Grad-CAM++,Object Detection,person,0
2011_005066.jpg,Grad-CAM++,Object Detection,person,0
2011_005067.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_005071.jpg,Grad-CAM++,Object Detection,person,0
2011_005073.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_005074.jpg,Grad-CAM++,Object Detection,person,0
2011_005076.jpg,Grad-CAM++,Object Detection,person,1
2011_005077.jpg,Grad-CAM++,Object Detection,person,0
2011_005078.jpg,Grad-CAM++,Object Detection,train,0
2011_005079.jpg,Grad-CAM++,Object Detection,horse,0
2011_005080.jpg,Grad-CAM++,Object Detection,person,1
2011_005081.jpg,Grad-CAM++,Object Detection,person,1
2011_005082.jpg,Grad-CAM++,Object Detection,bicycle,1
2011_005083.jpg,Grad-CAM++,Object Detection,person,0
2011_005084.jpg,Grad-CAM++,Object Detection,person,0
2011_005087.jpg,Grad-CAM++,Object Detection,person,1
2011_005088.jpg,Grad-CAM++,Object Detection,person,1
2011_005090.jpg,Grad-CAM++,Object Detection,person,1
2011_005091.jpg,Grad-CAM++,Object Detection,person,0
2011_005092.jpg,Grad-CAM++,Object Detection,person,1
2011_005093.jpg,Grad-CAM++,Object Detection,person,1
2011_005094.jpg,Grad-CAM++,Object Detection,person,0
2011_005098.jpg,Grad-CAM++,Object Detection,person,0
2011_005101.jpg,Grad-CAM++,Object Detection,person,0
2011_005103.jpg,Grad-CAM++,Object Detection,person,0
2011_005105.jpg,Grad-CAM++,Object Detection,person,0
2011_005107.jpg,Grad-CAM++,Object Detection,tv,0
2011_005108.jpg,Grad-CAM++,Object Detection,person,1
2011_005109.jpg,Grad-CAM++,Object Detection,person,0
2011_005110.jpg,Grad-CAM++,Object Detection,cell phone,0
2011_005114.jpg,Grad-CAM++,Object Detection,person,1
2011_005115.jpg,Grad-CAM++,Object Detection,person,1
2011_005116.jpg,Grad-CAM++,Object Detection,person,1
2011_005117.jpg,Grad-CAM++,Object Detection,person,0
2011_005119.jpg,Grad-CAM++,Object Detection,person,1
2011_005120.jpg,Grad-CAM++,Object Detection,person,0
2011_005122.jpg,Grad-CAM++,Object Detection,person,0
2011_005123.jpg,Grad-CAM++,Object Detection,bench,0
2011_005125.jpg,Grad-CAM++,Object Detection,person,0
2011_005127.jpg,Grad-CAM++,Object Detection,chair,0
2011_005128.jpg,Grad-CAM++,Object Detection,person,0
2011_005129.jpg,Grad-CAM++,Object Detection,person,0
2011_005130.jpg,Grad-CAM++,Object Detection,person,0
2011_005131.jpg,Grad-CAM++,Object Detection,person,1
2011_005133.jpg,Grad-CAM++,Object Detection,person,0
2011_005134.jpg,Grad-CAM++,Object Detection,person,0
2011_005135.jpg,Grad-CAM++,Object Detection,person,0
2011_005138.jpg,Grad-CAM++,Object Detection,person,0
2011_005142.jpg,Grad-CAM++,Object Detection,person,1
2011_005143.jpg,Grad-CAM++,Object Detection,person,0
2011_005146.jpg,Grad-CAM++,Object Detection,person,0
2011_005147.jpg,Grad-CAM++,Object Detection,person,0
2011_005151.jpg,Grad-CAM++,Object Detection,person,0
2011_005153.jpg,Grad-CAM++,Object Detection,person,1
2011_005154.jpg,Grad-CAM++,Object Detection,bus,0
2011_005155.jpg,Grad-CAM++,Object Detection,person,1
2011_005156.jpg,Grad-CAM++,Object Detection,person,0
2011_005157.jpg,Grad-CAM++,Object Detection,person,0
2011_005159.jpg,Grad-CAM++,Object Detection,person,0
2011_005165.jpg,Grad-CAM++,Object Detection,person,1
2011_005166.jpg,Grad-CAM++,Object Detection,person,0
2011_005167.jpg,Grad-CAM++,Object Detection,person,1
2011_005172.jpg,Grad-CAM++,Object Detection,person,1
2011_005173.jpg,Grad-CAM++,Object Detection,person,0
2011_005174.jpg,Grad-CAM++,Object Detection,person,0
2011_005178.jpg,Grad-CAM++,Object Detection,person,0
2011_005179.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_005180.jpg,Grad-CAM++,Object Detection,person,0
2011_005181.jpg,Grad-CAM++,Object Detection,person,0
2011_005184.jpg,Grad-CAM++,Object Detection,person,0
2011_005186.jpg,Grad-CAM++,Object Detection,person,0
2011_005192.jpg,Grad-CAM++,Object Detection,laptop,0
2011_005195.jpg,Grad-CAM++,Object Detection,person,0
2011_005196.jpg,Grad-CAM++,Object Detection,person,1
2011_005198.jpg,Grad-CAM++,Object Detection,person,0
2011_005200.jpg,Grad-CAM++,Object Detection,person,0
2011_005201.jpg,Grad-CAM++,Object Detection,person,1
2011_005202.jpg,Grad-CAM++,Object Detection,person,0
2011_005204.jpg,Grad-CAM++,Object Detection,person,1
2011_005206.jpg,Grad-CAM++,Object Detection,person,1
2011_005207.jpg,Grad-CAM++,Object Detection,person,1
2011_005209.jpg,Grad-CAM++,Object Detection,person,0
2011_005210.jpg,Grad-CAM++,Object Detection,person,0
2011_005211.jpg,Grad-CAM++,Object Detection,person,0
2011_005214.jpg,Grad-CAM++,Object Detection,microwave,0
2011_005216.jpg,Grad-CAM++,Object Detection,person,1
2011_005224.jpg,Grad-CAM++,Object Detection,person,0
2011_005226.jpg,Grad-CAM++,Object Detection,person,0
2011_005228.jpg,Grad-CAM++,Object Detection,person,0
2011_005229.jpg,Grad-CAM++,Object Detection,person,1
2011_005230.jpg,Grad-CAM++,Object Detection,person,0
2011_005231.jpg,Grad-CAM++,Object Detection,person,0
2011_005234.jpg,Grad-CAM++,Object Detection,person,0
2011_005236.jpg,Grad-CAM++,Object Detection,person,0
2011_005237.jpg,Grad-CAM++,Object Detection,person,0
2011_005239.jpg,Grad-CAM++,Object Detection,person,0
2011_005240.jpg,Grad-CAM++,Object Detection,horse,0
2011_005241.jpg,Grad-CAM++,Object Detection,person,0
2011_005244.jpg,Grad-CAM++,Object Detection,person,1
2011_005245.jpg,Grad-CAM++,Object Detection,person,1
2011_005246.jpg,Grad-CAM++,Object Detection,person,0
2011_005247.jpg,Grad-CAM++,Object Detection,person,1
2011_005250.jpg,Grad-CAM++,Object Detection,person,0
2011_005257.jpg,Grad-CAM++,Object Detection,person,1
2011_005260.jpg,Grad-CAM++,Object Detection,person,1
2011_005264.jpg,Grad-CAM++,Object Detection,chair,0
2011_005265.jpg,Grad-CAM++,Object Detection,person,0
2011_005267.jpg,Grad-CAM++,Object Detection,chair,0
